,id_hecho,fecha,rol,vehiculo_victima,sexo_victima,edad_victima,gravedad,Victima_fatal,Victima_no_fatal
298,2018-0013,2018-01-28,CONDUCTOR,MOTO,MASCULINO,44.0,FATAL,1,0
299,2018-0014,2018-01-31,PEATON,PEATON,MASCULINO,,FATAL,1,0
300,2018-0015,2018-02-06,CONDUCTOR,MOTO,MASCULINO,28.0,FATAL,1,0
301,2018-0015,2018-02-06,PASAJERO,MOTO,MASCULINO,19.0,FATAL,1,0
302,2018-0016,2018-02-15,CONDUCTOR,MOTO,MASCULINO,31.0,FATAL,1,0
303,2018-0017,2018-02-17,PEATON,PEATON,MASCULINO,35.0,FATAL,1,0
304,2018-0018,2018-02-17,CONDUCTOR,MOTO,MASCULINO,26.0,FATAL,1,0
305,2018-0019,2018-02-17,PEATON,PEATON,FEMENINO,80.0,FATAL,1,0
306,2018-0020,2018-02-19,CONDUCTOR,MOTO,MASCULINO,26.0,FATAL,1,0
307,2018-0021,2018-02-22,PEATON,PEATON,FEMENINO,62.0,FATAL,1,0
308,2018-0022,2018-02-24,CONDUCTOR,MOTO,MASCULINO,28.0,FATAL,1,0
309,2018-0023,2018-02-24,CONDUCTOR,MOTO,MASCULINO,28.0,FATAL,1,0
310,2018-0024,2018-02-28,PEATON,PEATON,MASCULINO,70.0,FATAL,1,0
311,2018-0025,2018-03-04,PEATON,PEATON,MASCULINO,70.0,FATAL,1,0
312,2018-0026,2018-03-09,CONDUCTOR,MOVIL,MASCULINO,24.0,FATAL,1,0
313,2018-0026,2018-03-09,PASAJERO,MOVIL,MASCULINO,30.0,FATAL,1,0
314,2018-0027,2018-03-11,PEATON,PEATON,FEMENINO,74.0,FATAL,1,0
315,2018-0028,2018-03-13,PEATON,PEATON,MASCULINO,71.0,FATAL,1,0
316,2018-0029,2018-03-15,CONDUCTOR,MOTO,MASCULINO,26.0,FATAL,1,0
317,2018-0030,2018-03-20,CONDUCTOR,MOTO,MASCULINO,24.0,FATAL,1,0
318,2018-0031,2018-03-28,CONDUCTOR,MOTO,MASCULINO,31.0,FATAL,1,0
319,2018-0032,2018-04-02,PEATON,PEATON,MASCULINO,70.0,FATAL,1,0
320,2018-0033,2018-04-07,CONDUCTOR,MOTO,FEMENINO,42.0,FATAL,1,0
321,2018-0034,2018-04-11,PEATON,PEATON,MASCULINO,24.0,FATAL,1,0
322,2018-0035,2018-04-12,PEATON,PEATON,FEMENINO,39.0,FATAL,1,0
323,2018-0036,2018-04-13,CONDUCTOR,MOTO,MASCULINO,37.0,FATAL,1,0
324,2018-0037,2018-04-18,PEATON,PEATON,MASCULINO,84.0,FATAL,1,0
325,2018-0038,2018-04-20,PEATON,PEATON,FEMENINO,59.0,FATAL,1,0
326,2018-0038,2018-04-20,PEATON,PEATON,MASCULINO,61.0,FATAL,1,0
327,2018-0039,2018-04-21,PEATON,PEATON,MASCULINO,37.0,FATAL,1,0
328,2018-0040,2018-04-27,PEATON,PEATON,FEMENINO,,FATAL,1,0
329,2018-0041,2018-04-27,PEATON,PEATON,FEMENINO,78.0,FATAL,1,0
330,2018-0042,2018-04-27,PASAJERO,MOTO,MASCULINO,23.0,FATAL,1,0
331,2018-0043,2018-04-28,CONDUCTOR,MOTO,MASCULINO,25.0,FATAL,1,0
332,2018-0044,2018-04-28,PEATON,PEATON,FEMENINO,50.0,FATAL,1,0
333,2018-0045,2018-04-30,CONDUCTOR,AUTO,MASCULINO,60.0,FATAL,1,0
334,2018-0046,2018-05-02,PEATON,PEATON,MASCULINO,11.0,FATAL,1,0
335,2018-0047,2018-05-08,PEATON,PEATON,MASCULINO,82.0,FATAL,1,0
336,2018-0048,2018-05-09,PEATON,PEATON,MASCULINO,57.0,FATAL,1,0
337,2018-0049,2018-05-11,PEATON,PEATON,FEMENINO,40.0,FATAL,1,0
338,2018-0050,2018-05-14,PEATON,PEATON,FEMENINO,47.0,FATAL,1,0
339,2018-0051,2018-05-15,PEATON,PEATON,FEMENINO,57.0,FATAL,1,0
340,2018-0052,2018-05-18,PEATON,PEATON,MASCULINO,78.0,FATAL,1,0
341,2018-0053,2018-05-20,CONDUCTOR,MOTO,MASCULINO,43.0,FATAL,1,0
342,2018-0054,2018-05-22,PEATON,PEATON,FEMENINO,86.0,FATAL,1,0
343,2018-0055,2018-05-29,CONDUCTOR,MOTO,MASCULINO,21.0,FATAL,1,0
344,2018-0056,2018-06-02,PEATON,PEATON,FEMENINO,69.0,FATAL,1,0
345,2018-0057,2018-06-03,CONDUCTOR,MOTO,MASCULINO,33.0,FATAL,1,0
346,2018-0058,2018-06-03,CONDUCTOR,MOTO,MASCULINO,26.0,FATAL,1,0
347,2018-0059,2018-06-08,CONDUCTOR,MOTO,MASCULINO,54.0,FATAL,1,0
348,2018-0060,2018-06-08,PEATON,PEATON,MASCULINO,51.0,FATAL,1,0
349,2018-0061,2018-06-10,CONDUCTOR,MOTO,MASCULINO,51.0,FATAL,1,0
350,2018-0062,2018-06-14,PEATON,PEATON,MASCULINO,32.0,FATAL,1,0
351,2018-0063,2018-06-16,PEATON,PEATON,FEMENINO,28.0,FATAL,1,0
352,2018-0064,2018-06-25,CONDUCTOR,AUTO,MASCULINO,30.0,FATAL,1,0
353,2018-0065,2018-06-26,CONDUCTOR,MOTO,MASCULINO,35.0,FATAL,1,0
354,2018-0066,2018-06-28,PEATON,PEATON,MASCULINO,73.0,FATAL,1,0
355,2018-0067,2018-06-29,PASAJERO,PASAJEROS,FEMENINO,81.0,FATAL,1,0
356,2018-0068,2018-07-01,CONDUCTOR,MOTO,MASCULINO,21.0,FATAL,1,0
357,2018-0069,2018-07-04,CICLISTA,BICICLETA,MASCULINO,20.0,FATAL,1,0
358,2018-0070,2018-07-07,CONDUCTOR,MOTO,MASCULINO,33.0,FATAL,1,0
359,2018-0071,2018-07-10,CONDUCTOR,MOTO,MASCULINO,,FATAL,1,0
360,2018-0072,2018-07-11,CONDUCTOR,MOTO,MASCULINO,27.0,FATAL,1,0
361,2018-0073,2018-07-11,PEATON,PEATON,FEMENINO,67.0,FATAL,1,0
362,2018-0074,2018-07-14,CONDUCTOR,AUTO,MASCULINO,25.0,FATAL,1,0
363,2018-0075,2018-07-15,PEATON,PEATON,MASCULINO,23.0,FATAL,1,0
364,2018-0076,2018-07-16,CONDUCTOR,AUTO,MASCULINO,73.0,FATAL,1,0
365,2018-0077,2018-07-16,CONDUCTOR,AUTO,MASCULINO,58.0,FATAL,1,0
366,2018-0078,2018-07-21,PEATON,PEATON,MASCULINO,27.0,FATAL,1,0
367,2018-0079,2018-07-23,PEATON,PEATON,MASCULINO,,FATAL,1,0
368,2018-0080,2018-07-25,PEATON,PEATON,MASCULINO,26.0,FATAL,1,0
369,2018-0081,2018-07-29,PEATON,PEATON,MASCULINO,35.0,FATAL,1,0
370,2018-0082,2018-08-01,CONDUCTOR,MOTO,FEMENINO,17.0,FATAL,1,0
371,2018-0083,2018-08-02,CONDUCTOR,MOTO,MASCULINO,,FATAL,1,0
372,2018-0084,2018-08-03,PEATON,PEATON,MASCULINO,45.0,FATAL,1,0
373,2018-0085,2018-08-03,PASAJERO,MOTO,FEMENINO,22.0,FATAL,1,0
374,2018-0085,2018-08-03,CONDUCTOR,MOTO,MASCULINO,30.0,FATAL,1,0
375,2018-0086,2018-08-10,PEATON,PEATON,MASCULINO,40.0,FATAL,1,0
376,2018-0087,2018-08-15,PEATON,PEATON,MASCULINO,75.0,FATAL,1,0
377,2018-0088,2018-08-17,CONDUCTOR,MOTO,MASCULINO,,FATAL,1,0
378,2018-0089,2018-08-17,PEATON,PEATON,MASCULINO,80.0,FATAL,1,0
379,2018-0090,2018-08-18,CONDUCTOR,MOTO,MASCULINO,27.0,FATAL,1,0
380,2018-0091,2018-08-19,PASAJERO,AUTO,FEMENINO,23.0,FATAL,1,0
381,2018-0092,2018-08-20,CONDUCTOR,MOTO,MASCULINO,23.0,FATAL,1,0
382,2018-0093,2018-08-20,PEATON,PEATON,MASCULINO,24.0,FATAL,1,0
383,2018-0094,2018-08-23,CONDUCTOR,MOTO,MASCULINO,32.0,FATAL,1,0
384,2018-0095,2018-08-26,PASAJERO,AUTO,FEMENINO,49.0,FATAL,1,0
385,2018-0096,2018-08-31,PEATON,PEATON,MASCULINO,39.0,FATAL,1,0
386,2018-0097,2018-09-02,CONDUCTOR,AUTO,FEMENINO,35.0,FATAL,1,0
387,2018-0098,2018-09-09,CONDUCTOR,AUTO,MASCULINO,55.0,FATAL,1,0
388,2018-0098,2018-09-09,PASAJERO,AUTO,MASCULINO,54.0,FATAL,1,0
389,2018-0099,2018-09-12,PEATON,PEATON,MASCULINO,18.0,FATAL,1,0
390,2018-0100,2018-09-20,,MOTO,FEMENINO,33.0,FATAL,1,0
391,2018-0101,2018-09-21,CONDUCTOR,AUTO,MASCULINO,,FATAL,1,0
392,2018-0102,2018-09-21,CONDUCTOR,MOTO,MASCULINO,20.0,FATAL,1,0
393,2018-0103,2018-09-27,PEATON,PEATON,MASCULINO,1.0,FATAL,1,0
394,2018-0104,2018-10-01,CONDUCTOR,MOTO,MASCULINO,22.0,FATAL,1,0
395,2018-0105,2018-10-03,PEATON,PEATON,FEMENINO,56.0,FATAL,1,0
396,2018-0106,2018-10-04,CONDUCTOR,MOTO,MASCULINO,27.0,FATAL,1,0
397,2018-0107,2018-10-06,PEATON,PEATON,FEMENINO,62.0,FATAL,1,0
398,2018-0108,2018-10-09,CONDUCTOR,MOTO,MASCULINO,37.0,FATAL,1,0
399,2018-0109,2018-10-10,PEATON,PEATON,MASCULINO,34.0,FATAL,1,0
400,2018-0110,2018-10-13,PEATON,PEATON,MASCULINO,60.0,FATAL,1,0
401,2018-0111,2018-10-19,CONDUCTOR,MOTO,MASCULINO,28.0,FATAL,1,0
402,2018-0112,2018-10-24,CONDUCTOR,MOTO,FEMENINO,28.0,FATAL,1,0
403,2018-0113,2018-10-25,CONDUCTOR,MOTO,MASCULINO,20.0,FATAL,1,0
404,2018-0114,2018-10-30,CONDUCTOR,MOTO,MASCULINO,23.0,FATAL,1,0
405,2018-0115,2018-10-31,PEATON,PEATON,MASCULINO,42.0,FATAL,1,0
406,2018-0116,2018-11-01,PEATON,PEATON,MASCULINO,48.0,FATAL,1,0
407,2018-0117,2018-11-04,CONDUCTOR,MOTO,MASCULINO,30.0,FATAL,1,0
408,2018-0118,2018-11-05,PEATON,PEATON,FEMENINO,80.0,FATAL,1,0
409,2018-0119,2018-11-05,PEATON,PEATON,FEMENINO,32.0,FATAL,1,0
410,2018-0120,2018-11-09,PEATON,PEATON,FEMENINO,51.0,FATAL,1,0
411,2018-0121,2018-11-09,PEATON,PEATON,FEMENINO,72.0,FATAL,1,0
412,2018-0122,2018-11-12,CONDUCTOR,AUTO,MASCULINO,33.0,FATAL,1,0
413,2018-0123,2018-11-12,CONDUCTOR,AUTO,MASCULINO,25.0,FATAL,1,0
414,2018-0124,2018-11-15,CONDUCTOR,CARGAS,MASCULINO,44.0,FATAL,1,0
415,2018-0125,2018-11-16,PEATON,PEATON,MASCULINO,29.0,FATAL,1,0
416,2018-0126,2018-11-18,CONDUCTOR,MOTO,MASCULINO,27.0,FATAL,1,0
417,2018-0127,2018-11-19,CONDUCTOR,MOTO,MASCULINO,29.0,FATAL,1,0
418,2018-0128,2018-11-25,PASAJERO,AUTO,MASCULINO,49.0,FATAL,1,0
419,2018-0128,2018-11-25,PASAJERO,AUTO,FEMENINO,39.0,FATAL,1,0
420,2018-0129,2018-11-28,CONDUCTOR,MOTO,MASCULINO,37.0,FATAL,1,0
421,2018-0130,2018-12-03,CONDUCTOR,MOTO,MASCULINO,,FATAL,1,0
422,2018-0131,2018-12-07,CONDUCTOR,MOTO,MASCULINO,29.0,FATAL,1,0
423,2018-0132,2018-12-12,PEATON,PEATON,MASCULINO,70.0,FATAL,1,0
424,2018-0133,2018-12-12,PEATON,PEATON,FEMENINO,60.0,FATAL,1,0
425,2018-0134,2018-12-12,PEATON,PEATON,MASCULINO,56.0,FATAL,1,0
426,2018-0135,2018-12-18,PEATON,PEATON,MASCULINO,80.0,FATAL,1,0
427,2018-0136,2018-12-18,PEATON,PEATON,FEMENINO,70.0,FATAL,1,0
428,2018-0137,2018-12-18,PASAJERO,MOTO,MASCULINO,29.0,FATAL,1,0
429,2018-0138,2018-12-21,PASAJERO,PASAJEROS,FEMENINO,79.0,FATAL,1,0
430,2018-0139,2018-12-22,PASAJERO,MOTO,MASCULINO,28.0,FATAL,1,0
431,2018-0140,2018-12-22,CONDUCTOR,AUTO,MASCULINO,78.0,FATAL,1,0
432,2018-0141,2018-12-22,PEATON,PEATON,MASCULINO,75.0,FATAL,1,0
433,2018-0142,2018-12-25,PASAJERO,CARGAS,MASCULINO,32.0,FATAL,1,0
434,2018-0143,2018-12-29,CONDUCTOR,MOTO,MASCULINO,22.0,FATAL,1,0
435,2019-0001,2019-01-08,CONDUCTOR,MOTO,MASCULINO,25.0,FATAL,1,0
436,2019-0002,2019-01-09,CONDUCTOR,AUTO,MASCULINO,32.0,FATAL,1,0
437,2019-0003,2019-01-12,CONDUCTOR,MOTO,MASCULINO,23.0,FATAL,1,0
438,2019-0004,2019-01-14,CONDUCTOR,AUTO,MASCULINO,71.0,FATAL,1,0
439,2019-0005,2019-01-19,CONDUCTOR,MOTO,MASCULINO,43.0,FATAL,1,0
440,2019-0006,2019-01-23,PEATON,PEATON,FEMENINO,12.0,FATAL,1,0
441,2019-0007,2019-01-26,CONDUCTOR,MOTO,MASCULINO,35.0,FATAL,1,0
442,2019-0008,2019-01-30,CONDUCTOR,MOTO,MASCULINO,42.0,FATAL,1,0
443,2019-0009,2019-01-31,CONDUCTOR,MOTO,MASCULINO,34.0,FATAL,1,0
444,2019-0010,2019-02-02,PEATON,PEATON,MASCULINO,,FATAL,1,0
445,2019-0010,2019-02-02,PEATON,PEATON,MASCULINO,59.0,FATAL,1,0
446,2019-0011,2019-02-10,PEATON,PEATON,MASCULINO,,FATAL,1,0
447,2019-0012,2019-02-17,CONDUCTOR,MOTO,MASCULINO,31.0,FATAL,1,0
448,2019-0013,2019-02-20,PEATON,PEATON,MASCULINO,39.0,FATAL,1,0
449,2019-0014,2019-02-20,CONDUCTOR,MOTO,MASCULINO,69.0,FATAL,1,0
450,2019-0015,2019-02-23,CONDUCTOR,AUTO,MASCULINO,21.0,FATAL,1,0
451,2019-0016,2019-02-24,CONDUCTOR,MOTO,MASCULINO,40.0,FATAL,1,0
452,2019-0017,2019-03-03,CONDUCTOR,AUTO,MASCULINO,22.0,FATAL,1,0
453,2019-0018,2019-03-03,PEATON,PEATON,FEMENINO,29.0,FATAL,1,0
454,2019-0019,2019-03-06,CONDUCTOR,MOTO,MASCULINO,,FATAL,1,0
455,2019-0020,2019-03-07,CONDUCTOR,MOTO,MASCULINO,43.0,FATAL,1,0
456,2019-0021,2019-03-15,CONDUCTOR,MOTO,MASCULINO,23.0,FATAL,1,0
457,2019-0022,2019-03-15,PASAJERO,AUTO,MASCULINO,,FATAL,1,0
458,2019-0023,2019-03-16,CONDUCTOR,AUTO,MASCULINO,34.0,FATAL,1,0
459,2019-0024,2019-03-19,CONDUCTOR,MOTO,MASCULINO,32.0,FATAL,1,0
460,2019-0025,2019-03-22,PEATON,PEATON,MASCULINO,27.0,FATAL,1,0
461,2019-0026,2019-03-28,PEATON,PEATON,MASCULINO,,FATAL,1,0
462,2019-0027,2019-03-28,CICLISTA,BICICLETA,MASCULINO,37.0,FATAL,1,0
463,2019-0028,2019-04-06,PEATON,PEATON,FEMENINO,,FATAL,1,0
464,2019-0029,2019-04-07,CONDUCTOR,MOTO,MASCULINO,27.0,FATAL,1,0
465,2019-0030,2019-04-09,CONDUCTOR,MOTO,MASCULINO,25.0,FATAL,1,0
466,2019-0031,2019-04-12,CICLISTA,BICICLETA,MASCULINO,20.0,FATAL,1,0
467,2019-0032,2019-04-16,PEATON,PEATON,FEMENINO,83.0,FATAL,1,0
468,2019-0033,2019-04-18,CONDUCTOR,MOTO,MASCULINO,25.0,FATAL,1,0
469,2019-0034,2019-04-21,CONDUCTOR,MOTO,MASCULINO,,FATAL,1,0
470,2019-0035,2019-04-23,PEATON,PEATON,FEMENINO,75.0,FATAL,1,0
471,2019-0036,2019-04-26,CONDUCTOR,MOTO,MASCULINO,34.0,FATAL,1,0
472,2019-0037,2019-05-01,CONDUCTOR,MOTO,MASCULINO,17.0,FATAL,1,0
473,2019-0038,2019-05-04,PEATON,PEATON,FEMENINO,42.0,FATAL,1,0
474,2019-0105,2019-05-05,PEATON,PEATON,FEMENINO,82.0,FATAL,1,0
475,2019-0039,2019-05-09,CONDUCTOR,MOTO,MASCULINO,28.0,FATAL,1,0
476,2019-0040,2019-05-09,CONDUCTOR,MOTO,MASCULINO,44.0,FATAL,1,0
477,2019-0041,2019-05-11,PASAJERO,AUTO,FEMENINO,78.0,FATAL,1,0
478,2019-0042,2019-05-14,PEATON,PEATON,MASCULINO,39.0,FATAL,1,0
479,2019-0043,2019-05-21,CICLISTA,BICICLETA,FEMENINO,,FATAL,1,0
480,2019-0044,2019-05-27,PEATON,PEATON,FEMENINO,77.0,FATAL,1,0
481,2019-0045,2019-06-03,CONDUCTOR,MOTO,MASCULINO,33.0,FATAL,1,0
482,2019-0046,2019-06-04,PASAJERO,MOTO,FEMENINO,26.0,FATAL,1,0
483,2019-0047,2019-06-06,PEATON,PEATON,MASCULINO,76.0,FATAL,1,0
484,2019-0048,2019-06-07,CONDUCTOR,MOTO,MASCULINO,32.0,FATAL,1,0
485,2019-0049,2019-06-08,PEATON,PEATON,FEMENINO,72.0,FATAL,1,0
486,2019-0050,2019-06-08,CONDUCTOR,MOTO,MASCULINO,21.0,FATAL,1,0
487,2019-0051,2019-06-11,CONDUCTOR,MOTO,MASCULINO,41.0,FATAL,1,0
488,2019-0053,2019-06-14,PASAJERO,AUTO,MASCULINO,49.0,FATAL,1,0
489,2019-0054,2019-06-20,CONDUCTOR,MOTO,MASCULINO,21.0,FATAL,1,0
490,2019-0055,2019-06-20,CONDUCTOR,MOTO,MASCULINO,47.0,FATAL,1,0
491,2019-0056,2019-06-29,PEATON,PEATON,FEMENINO,75.0,FATAL,1,0
492,2019-0057,2019-07-05,PEATON,PEATON,FEMENINO,63.0,FATAL,1,0
493,2019-0058,2019-07-10,CONDUCTOR,MOTO,MASCULINO,39.0,FATAL,1,0
494,2019-0059,2019-07-13,CONDUCTOR,MOTO,MASCULINO,30.0,FATAL,1,0
495,2019-0060,2019-07-17,PEATON,PEATON,FEMENINO,78.0,FATAL,1,0
496,2019-0061,2019-07-17,PEATON,PEATON,FEMENINO,58.0,FATAL,1,0
497,2019-0062,2019-08-01,PEATON,PEATON,FEMENINO,60.0,FATAL,1,0
498,2019-0063,2019-08-04,PASAJERO,MOTO,MASCULINO,,FATAL,1,0
499,2019-0064,2019-08-06,CONDUCTOR,MOTO,MASCULINO,20.0,FATAL,1,0
500,2019-0065,2019-08-08,PEATON,PEATON,FEMENINO,55.0,FATAL,1,0
501,2019-0066,2019-08-11,PEATON,PEATON,MASCULINO,40.0,FATAL,1,0
502,2019-0067,2019-08-14,CONDUCTOR,MOTO,MASCULINO,35.0,FATAL,1,0
503,2019-0068,2019-08-14,CONDUCTOR,MOTO,MASCULINO,53.0,FATAL,1,0
504,2019-0069,2019-08-17,CONDUCTOR,MOTO,MASCULINO,43.0,FATAL,1,0
505,2019-0070,2019-08-22,CONDUCTOR,MOTO,MASCULINO,25.0,FATAL,1,0
506,2019-0071,2019-08-27,PEATON,PEATON,MASCULINO,,FATAL,1,0
507,2019-0072,2019-08-28,CONDUCTOR,AUTO,MASCULINO,22.0,FATAL,1,0
508,2019-0073,2019-08-29,CONDUCTOR,AUTO,MASCULINO,29.0,FATAL,1,0
509,2019-0074,2019-08-29,CONDUCTOR,MOTO,MASCULINO,35.0,FATAL,1,0
510,2019-0075,2019-08-30,CONDUCTOR,MOTO,MASCULINO,31.0,FATAL,1,0
511,2019-0076,2019-09-05,CONDUCTOR,MOTO,FEMENINO,29.0,FATAL,1,0
512,2019-0077,2019-09-08,PEATON,PEATON,FEMENINO,28.0,FATAL,1,0
513,2019-0078,2019-09-12,PEATON,PEATON,FEMENINO,72.0,FATAL,1,0
514,2019-0079,2019-09-17,CONDUCTOR,MOTO,MASCULINO,57.0,FATAL,1,0
515,2019-0080,2019-09-17,PEATON,PEATON,MASCULINO,76.0,FATAL,1,0
516,2019-0081,2019-09-23,PEATON,PEATON,MASCULINO,67.0,FATAL,1,0
517,2019-0082,2019-09-25,CICLISTA,BICICLETA,MASCULINO,47.0,FATAL,1,0
518,2019-0083,2019-09-26,CONDUCTOR,AUTO,MASCULINO,73.0,FATAL,1,0
519,2019-0084,2019-09-27,CICLISTA,BICICLETA,FEMENINO,40.0,FATAL,1,0
520,2019-0085,2019-10-09,CICLISTA,BICICLETA,MASCULINO,20.0,FATAL,1,0
521,2019-0086,2019-10-15,CONDUCTOR,MOTO,MASCULINO,29.0,FATAL,1,0
522,2019-0087,2019-10-21,CONDUCTOR,MOTO,MASCULINO,41.0,FATAL,1,0
523,2019-0088,2019-10-22,PEATON,PEATON,MASCULINO,27.0,FATAL,1,0
524,2019-0089,2019-10-23,PEATON,PEATON,FEMENINO,92.0,FATAL,1,0
525,2019-0090,2019-10-24,PEATON,PEATON,MASCULINO,67.0,FATAL,1,0
526,2019-0091,2019-11-01,PEATON,PEATON,MASCULINO,35.0,FATAL,1,0
527,2019-0092,2019-11-03,PEATON,PEATON,MASCULINO,37.0,FATAL,1,0
528,2019-0093,2019-11-13,CICLISTA,BICICLETA,MASCULINO,16.0,FATAL,1,0
529,2019-0094,2019-11-18,PASAJERO,MOTO,FEMENINO,,FATAL,1,0
530,2019-0095,2019-11-20,CONDUCTOR,MOTO,MASCULINO,,FATAL,1,0
531,2019-0096,2019-11-22,PEATON,PEATON,MASCULINO,73.0,FATAL,1,0
532,2019-0097,2019-11-25,PASAJERO,MOTO,FEMENINO,23.0,FATAL,1,0
533,2019-0098,2019-11-25,PASAJERO,PASAJEROS,FEMENINO,61.0,FATAL,1,0
534,2019-0100,2019-12-05,CONDUCTOR,MOTO,MASCULINO,38.0,FATAL,1,0
535,2019-0101,2019-12-17,CONDUCTOR,MOTO,MASCULINO,25.0,FATAL,1,0
536,2019-0102,2019-12-17,CONDUCTOR,MOTO,MASCULINO,18.0,FATAL,1,0
537,2019-0103,2019-12-18,CONDUCTOR,MOTO,MASCULINO,24.0,FATAL,1,0
538,2019-0104,2019-12-21,PASAJERO,MOTO,FEMENINO,23.0,FATAL,1,0
539,2020-0001,2020-01-04,PEATON,PEATON,FEMENINO,87.0,FATAL,1,0
540,2020-0002,2020-01-05,CONDUCTOR,MOTO,MASCULINO,36.0,FATAL,1,0
541,2020-0003,2020-01-11,PEATON,PEATON,MASCULINO,44.0,FATAL,1,0
542,2020-0004,2020-01-14,PEATON,PEATON,MASCULINO,82.0,FATAL,1,0
543,2020-0005,2020-01-14,CONDUCTOR,MOTO,MASCULINO,25.0,FATAL,1,0
544,2020-0006,2020-01-20,CONDUCTOR,MOTO,MASCULINO,23.0,FATAL,1,0
545,2020-0007,2020-01-27,PEATON,PEATON,MASCULINO,52.0,FATAL,1,0
546,2020-0008,2020-01-30,CONDUCTOR,MOTO,MASCULINO,49.0,FATAL,1,0
547,2020-0009,2020-02-04,PEATON,PEATON,MASCULINO,48.0,FATAL,1,0
548,2020-0010,2020-02-08,CONDUCTOR,MOTO,MASCULINO,,FATAL,1,0
549,2020-0011,2020-02-12,CONDUCTOR,MOTO,MASCULINO,31.0,FATAL,1,0
550,2020-0012,2020-02-18,PEATON,PEATON,FEMENINO,66.0,FATAL,1,0
551,2020-0013,2020-02-20,PEATON,PEATON,FEMENINO,58.0,FATAL,1,0
552,2020-0014,2020-02-27,CONDUCTOR,MOTO,MASCULINO,,FATAL,1,0
553,2020-0015,2020-02-28,CONDUCTOR,MOTO,MASCULINO,29.0,FATAL,1,0
554,2020-0016,2020-02-29,PEATON,PEATON,MASCULINO,68.0,FATAL,1,0
555,2020-0017,2020-03-05,PEATON,PEATON,MASCULINO,,FATAL,1,0
556,2020-0018,2020-03-09,CONDUCTOR,MOTO,MASCULINO,31.0,FATAL,1,0
557,2020-0019,2020-03-10,PEATON,PEATON,FEMENINO,80.0,FATAL,1,0
558,2020-0020,2020-03-13,PEATON,PEATON,FEMENINO,74.0,FATAL,1,0
559,2020-0021,2020-03-14,PEATON,PEATON,FEMENINO,87.0,FATAL,1,0
560,2020-0022,2020-04-07,PASAJERO,AUTO,MASCULINO,44.0,FATAL,1,0
561,2020-0023,2020-04-09,CONDUCTOR,AUTO,MASCULINO,44.0,FATAL,1,0
562,2020-0024,2020-04-24,CONDUCTOR,AUTO,MASCULINO,53.0,FATAL,1,0
563,2020-0025,2020-05-12,PEATON,PEATON,MASCULINO,,FATAL,1,0
564,2020-0026,2020-05-17,CONDUCTOR,MOTO,MASCULINO,28.0,FATAL,1,0
565,2020-0027,2020-05-18,PEATON,PEATON,MASCULINO,76.0,FATAL,1,0
566,2020-0028,2020-05-19,PEATON,PEATON,MASCULINO,91.0,FATAL,1,0
567,2020-0029,2020-06-10,PEATON,PEATON,MASCULINO,80.0,FATAL,1,0
568,2020-0030,2020-06-16,CONDUCTOR,MOTO,MASCULINO,40.0,FATAL,1,0
569,2020-0031,2020-06-30,CONDUCTOR,MOTO,MASCULINO,29.0,FATAL,1,0
570,2020-0032,2020-07-10,CONDUCTOR,MOTO,MASCULINO,21.0,FATAL,1,0
571,2020-0033,2020-07-19,CONDUCTOR,AUTO,MASCULINO,32.0,FATAL,1,0
572,2020-0034,2020-08-02,PEATON,PEATON,FEMENINO,,FATAL,1,0
573,2020-0035,2020-08-04,CONDUCTOR,MOTO,MASCULINO,40.0,FATAL,1,0
574,2020-0036,2020-08-07,PEATON,PEATON,MASCULINO,72.0,FATAL,1,0
575,2020-0037,2020-08-29,PEATON,PEATON,MASCULINO,38.0,FATAL,1,0
576,2020-0038,2020-08-30,CONDUCTOR,AUTO,MASCULINO,46.0,FATAL,1,0
577,2020-0038,2020-08-30,CONDUCTOR,AUTO,MASCULINO,64.0,FATAL,1,0
578,2020-0039,2020-09-01,PEATON,PEATON,MASCULINO,44.0,FATAL,1,0
579,2020-0040,2020-09-12,CONDUCTOR,AUTO,MASCULINO,,FATAL,1,0
580,2020-0041,2020-09-28,CONDUCTOR,MOTO,MASCULINO,34.0,FATAL,1,0
581,2020-0042,2020-09-29,PEATON,PEATON,FEMENINO,53.0,FATAL,1,0
582,2020-0043,2020-09-30,PEATON,PEATON,MASCULINO,64.0,FATAL,1,0
583,2020-0044,2020-10-05,CONDUCTOR,AUTO,MASCULINO,43.0,FATAL,1,0
584,2020-0045,2020-10-19,CONDUCTOR,AUTO,MASCULINO,50.0,FATAL,1,0
585,2020-0046,2020-10-27,CONDUCTOR,MOTO,MASCULINO,41.0,FATAL,1,0
586,2020-0047,2020-10-27,PEATON,PEATON,MASCULINO,15.0,FATAL,1,0
587,2020-0048,2020-10-29,CONDUCTOR,MOTO,MASCULINO,41.0,FATAL,1,0
588,2020-0049,2020-10-30,PEATON,PEATON,MASCULINO,36.0,FATAL,1,0
589,2020-0050,2020-11-01,PEATON,PEATON,FEMENINO,28.0,FATAL,1,0
590,2020-0051,2020-11-05,CONDUCTOR,MOTO,MASCULINO,49.0,FATAL,1,0
591,2020-0052,2020-11-07,CICLISTA,BICICLETA,MASCULINO,44.0,FATAL,1,0
592,2020-0053,2020-11-09,PASAJERO,AUTO,MASCULINO,27.0,FATAL,1,0
593,2020-0054,2020-11-19,CICLISTA,BICICLETA,MASCULINO,59.0,FATAL,1,0
594,2020-0055,2020-11-19,PEATON,PEATON,MASCULINO,91.0,FATAL,1,0
