,id_hecho,n_victimas,fecha,hh,tipo_calle,comuna,longitud,latitud,victima,acusado,gravedad,Victima_fatal,Victima_no_fatal
15999,LC-2020-0631386,1,2020-11-26,14.0,CALLE,12.0,-58.50841618978,-34.587446195648,MOTO,AUTO,LEVE,0,1
16000,LC-2020-0631427,1,2020-11-26,15.0,CALLE,5.0,-58.421864860083,-34.598208595504,,,LEVE,0,1
16001,LC-2020-0631452,1,2020-11-26,16.0,AVENIDA,9.0,-58.525034350318,-34.639224981273,PEATON,AUTO,LEVE,0,1
16002,LC-2020-0631461,1,2020-11-26,17.0,CALLE,3.0,-58.40500620707,-34.607826284591,,,LEVE,0,1
16003,LC-2020-0631543,1,2020-11-26,17.0,AVENIDA,12.0,-58.499016995776,-34.552100627248,MOTO,AUTO,LEVE,0,1
16004,LC-2020-0631583,1,2020-11-26,16.0,AVENIDA,6.0,-58.443815426496,-34.629300082757,MOTO,,LEVE,0,1
16005,LC-2020-0631605,1,2020-11-26,17.0,AVENIDA,12.0,-58.469939970083,-34.546716316696,MOTO,AUTO,LEVE,0,1
16006,LC-2020-0631631,2,2020-11-26,16.0,AVENIDA,3.0,-58.410348956136,-34.610438687577,PEATON,MOTO,LEVE,0,1
16007,LC-2020-0631642,1,2020-11-26,17.0,,,,,MOTO,AUTO,LEVE,0,1
16008,LC-2020-0631776,1,2020-11-26,18.0,AVENIDA,7.0,-58.458630287053,-34.646455409379,MOTO,CAMIONETA,LEVE,0,1
16009,LC-2020-0631809,1,2020-11-26,15.0,AVENIDA,11.0,-58.49954227908,-34.598281587485,MOTO,,LEVE,0,1
16010,LC-2020-0631910,1,2020-11-26,22.0,AVENIDA,6.0,-58.44896303822,-34.61830880553,MOTO,,LEVE,0,1
16011,LC-2020-0631989,1,2020-11-27,0.0,CALLE,1.0,-58.38161982755,-34.607314309908,MOTO,AUTO,LEVE,0,1
16012,LC-2020-0632310,1,2020-11-27,9.0,AVENIDA,14.0,-58.424077262795,-34.570822981848,MOTO,,LEVE,0,1
16013,LC-2020-0632317,1,2020-11-27,8.0,AVENIDA,7.0,-58.462842139879,-34.633940486976,MOTO,,LEVE,0,1
16014,LC-2020-0632467,1,2020-11-27,2.0,AVENIDA,15.0,-58.446150881213,-34.600899537755,MOTO,OTRO,LEVE,0,1
16015,LC-2020-0632489,1,2020-11-27,10.0,AVENIDA,12.0,-58.509976049364,-34.572510722512,MOTO,AUTO,LEVE,0,1
16016,LC-2020-0632587,1,2020-11-27,11.0,AVENIDA,6.0,-58.445410783067,-34.607789387812,,MOTO,LEVE,0,1
16017,LC-2020-0632695,1,2020-11-27,12.0,AVENIDA,15.0,-58.427779763766,-34.59592872299,MOTO,AUTO,LEVE,0,1
16018,LC-2020-0632807,1,2020-11-27,16.0,AVENIDA,12.0,-58.482890560137,-34.574780050209,MOTO,TRANSPORTE PUBLICO,LEVE,0,1
16019,LC-2020-0632912,1,2020-11-27,11.0,AVENIDA,12.0,-58.48250732522,-34.572082381343,MOTO,CAMIONETA,LEVE,0,1
16020,LC-2020-0632919,1,2020-11-27,14.0,CALLE,11.0,-58.460513469101,-34.605885363235,MOTO,AUTO,LEVE,0,1
16021,LC-2020-0632942,1,2020-11-27,12.0,CALLE,7.0,-58.472159838996,-34.627565094236,PEATON,,LEVE,0,1
16022,LC-2020-0632977,1,2020-11-27,14.0,CALLE,11.0,-58.471310455854,-34.607103391431,MOTO,OBJETO FIJO,LEVE,0,1
16023,LC-2020-0633085,2,2020-11-27,14.0,AVENIDA,6.0,-58.445012420872,-34.623615650812,MOTO,,LEVE,0,1
16024,LC-2020-0633107,1,2020-11-27,15.0,AVENIDA,9.0,-58.528763005644,-34.641166284286,MOTO,,LEVE,0,1
16025,LC-2020-0633157,1,2020-11-27,14.0,AVENIDA,3.0,-58.394007254143,-34.604645745642,MOTO,TAXI,LEVE,0,1
16026,LC-2020-0633222,1,2020-11-27,9.0,,,,,AUTO,CAMION,LEVE,0,1
16027,LC-2020-0633318,1,2020-11-27,16.0,CALLE,5.0,-58.417510031238,-34.598877119974,MOTO,AUTO,LEVE,0,1
16028,LC-2020-0633335,1,2020-11-27,16.0,AVENIDA,9.0,-58.521284083866,-34.654686841837,AUTO,AUTO,LEVE,0,1
16029,LC-2020-0633499,1,2020-11-27,19.0,AVENIDA,10.0,-58.529694322839,-34.62891057487,MOTO,CAMIONETA,LEVE,0,1
16030,LC-2020-0633626,1,2020-11-27,22.0,AVENIDA,9.0,-58.487135510234,-34.647522755142,,AUTO,LEVE,0,1
16031,LC-2020-0633634,1,2020-11-27,17.0,,,,,MOVIL,AUTO,LEVE,0,1
16032,LC-2020-0633667,1,2020-11-27,22.0,AVENIDA,5.0,-58.424003197333,-34.624741393361,MOTO,,LEVE,0,1
16033,LC-2020-0633867,1,2020-11-27,3.0,,,,,AUTO,OBJETO FIJO,LEVE,0,1
16034,LC-2020-0633699,1,2020-11-28,0.0,AVENIDA,3.0,-58.392180752028,-34.622955946631,AUTO,AUTO,LEVE,0,1
16035,LC-2020-0633718,2,2020-11-28,21.0,AVENIDA,13.0,-58.469611241862,-34.564327934287,PEATON,MOTO,LEVE,0,1
16036,LC-2020-0633874,1,2020-11-28,5.0,CALLE,9.0,-58.509020231818,-34.648474014286,MOTO,,LEVE,0,1
16037,LC-2020-0633899,1,2020-11-28,5.0,AVENIDA,6.0,-58.447264689462,-34.622984988879,MOTO,,LEVE,0,1
16038,LC-2020-0633922,1,2020-11-28,5.0,CALLE,4.0,-58.418591864138,-34.655229602518,PEATON,TRANSPORTE PUBLICO,LEVE,0,1
16039,LC-2020-0633970,1,2020-11-28,6.0,,,,,,,LEVE,0,1
16040,LC-2020-0634151,1,2020-11-28,11.0,CALLE,12.0,-58.500069050487,-34.581126714572,PEATON,MOTO,LEVE,0,1
16041,LC-2020-0634174,1,2020-11-28,11.0,AVENIDA,13.0,-58.47357312342,-34.551944359041,PEATON,AUTO,LEVE,0,1
16042,LC-2020-0634187,2,2020-11-28,12.0,CALLE,11.0,-58.466482344847,-34.603040454237,AUTO,,LEVE,0,1
16043,LC-2020-0634223,1,2020-11-28,11.0,AVENIDA,15.0,-58.457341535018,-34.578546831619,MOTO,AUTO,LEVE,0,1
16044,LC-2020-0634256,1,2020-11-28,12.0,CALLE,7.0,-58.469729182501,-34.6195115825,PEATON,AUTO,LEVE,0,1
16045,LC-2020-0634637,1,2020-11-28,17.0,AVENIDA,14.0,-58.42653328892,-34.57816791121,MOTO,,LEVE,0,1
16046,LC-2020-0634652,1,2020-11-28,18.0,AVENIDA,14.0,-58.42336930425,-34.597744873389,MOTO,,LEVE,0,1
16047,LC-2020-0634688,1,2020-11-28,20.0,CALLE,11.0,-58.515604060352,-34.598314563221,MOTO,AUTO,LEVE,0,1
16048,LC-2020-0634742,1,2020-11-28,22.0,AVENIDA,6.0,-58.442665741229,-34.621439108442,MOTO,AUTO,LEVE,0,1
16049,LC-2020-0634813,3,2020-11-29,23.0,AVENIDA,1.0,-58.382524648358,-34.599089543017,MIXTO,TAXI,LEVE,0,1
16050,LC-2020-0635034,1,2020-11-29,10.0,AVENIDA,1.0,-58.358081838171,-34.617161019826,,,LEVE,0,1
16051,LC-2020-0635234,1,2020-11-29,11.0,AVENIDA,3.0,-58.403736160258,-34.604557802313,,,LEVE,0,1
16052,LC-2020-0635237,1,2020-11-29,14.0,AVENIDA,2.0,-58.402350840143,-34.594442320744,PEATON,MOTO,LEVE,0,1
16053,LC-2020-0635350,2,2020-11-29,14.0,,,-58.4385797577826,-34.6482862808094,,,LEVE,0,1
16054,LC-2020-0635430,1,2020-11-29,17.0,AVENIDA,8.0,-58.472301274267,-34.684826896976,MOTO,CAMIONETA,LEVE,0,1
16055,LC-2020-0635691,3,2020-11-30,22.0,CALLE,14.0,-58.435263026842,-34.589574872483,AUTO,TAXI,LEVE,0,1
16056,LC-2020-0635826,1,2020-11-30,4.0,CALLE,10.0,-58.524036466237,-34.629535366298,,,LEVE,0,1
16057,LC-2020-0635929,1,2020-11-30,8.0,AVENIDA,12.0,-58.500468659001,-34.552086783649,MOTO,MOTO,LEVE,0,1
16058,LC-2020-0636168,1,2020-11-30,10.0,CALLE,9.0,-58.500635635419,-34.6524713181,PEATON,AUTO,LEVE,0,1
16059,LC-2020-0636240,1,2020-11-30,10.0,AVENIDA,5.0,-58.415663086984,-34.603804023063,MOTO,TRANSPORTE PUBLICO,LEVE,0,1
16060,LC-2020-0636262,1,2020-11-30,9.0,CALLE,11.0,-58.473620678886,-34.61442873904,PEATON,AUTO,LEVE,0,1
16061,LC-2020-0636529,1,2020-11-30,11.0,AVENIDA,7.0,-58.464255698038,-34.624263170261,,AUTO,LEVE,0,1
16062,LC-2020-0636634,1,2020-11-30,11.0,AVENIDA,1.0,-58.381095687898,-34.618532447248,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,LEVE,0,1
16063,LC-2020-0636656,1,2020-11-30,1.0,CALLE,8.0,-58.47368033011,-34.678757511496,,,LEVE,0,1
16064,LC-2020-0636695,1,2020-11-30,13.0,AVENIDA,7.0,-58.450748083795,-34.649921095833,AUTO,AUTO,LEVE,0,1
16065,LC-2020-0636706,1,2020-11-30,13.0,AVENIDA,7.0,-58.450748083795,-34.649921095833,,,LEVE,0,1
16066,LC-2020-0636709,1,2020-11-30,14.0,CALLE,14.0,-58.437171039262,-34.586420381569,MOTO,,LEVE,0,1
16067,LC-2020-0636890,3,2020-11-30,15.0,CALLE,14.0,-58.431318725287,-34.57835276161,MIXTO,TRANSPORTE PUBLICO,LEVE,0,1
16068,LC-2020-0636964,1,2020-11-30,15.0,CALLE,9.0,-58.489144933222,-34.643473590615,AUTO,CAMIONETA,LEVE,0,1
16069,LC-2020-0637052,1,2020-11-30,16.0,AVENIDA,12.0,-58.478710947853,-34.574941497703,MOTO,AUTO,LEVE,0,1
16070,LC-2020-0637077,1,2020-11-30,17.0,AVENIDA,1.0,-58.369302103367,-34.618383787488,,,LEVE,0,1
16071,LC-2020-0637080,1,2020-11-30,13.0,AVENIDA,1.0,-58.384394762619,-34.62231326204,TRANSPORTE PUBLICO,,LEVE,0,1
16072,LC-2020-0637126,1,2020-11-30,9.0,AVENIDA,11.0,-58.463946292205,-34.608207469012,,,LEVE,0,1
16073,LC-2020-0637221,1,2020-11-30,17.0,CALLE,15.0,-58.445698738669,-34.602102660779,MOTO,AUTO,LEVE,0,1
16074,LC-2020-0637276,2,2020-11-30,18.0,AVENIDA,11.0,-58.494912112148,-34.59711539659,TAXI,AUTO,LEVE,0,1
16075,LC-2020-0637334,1,2020-11-30,19.0,AVENIDA,9.0,-58.517143590713,-34.652762037772,MOTO,AUTO,LEVE,0,1
16076,LC-2020-0637617,1,2020-12-01,0.0,AVENIDA,7.0,-58.458256365798,-34.630922418572,,,LEVE,0,1
16077,LC-2020-0637680,1,2020-12-01,0.0,AVENIDA,4.0,-58.362033627511,-34.62514820237,,,LEVE,0,1
16078,LC-2020-0637785,1,2020-12-01,17.0,AVENIDA,1.0,-58.36338383046,-34.60479122971,,,LEVE,0,1
16079,LC-2020-0637839,1,2020-12-01,4.0,,,,,,,LEVE,0,1
16080,LC-2020-0637842,1,2020-12-01,7.0,AVENIDA,6.0,-58.434764537233,-34.628157200261,,,LEVE,0,1
16081,LC-2020-0638072,1,2020-12-01,11.0,CALLE,11.0,-58.472901795494,-34.611236684555,,,LEVE,0,1
16082,LC-2020-0638083,1,2020-12-01,9.0,CALLE,12.0,-58.492161916666,-34.547386494543,,,LEVE,0,1
16083,LC-2020-0638199,1,2020-12-01,12.0,CALLE,3.0,-58.393981485833,-34.611823922919,,,LEVE,0,1
16084,LC-2020-0638271,2,2020-12-01,11.0,AVENIDA,11.0,-58.523511968868,-34.613013805521,,,LEVE,0,1
16085,LC-2020-0638351,1,2020-12-01,13.0,AVENIDA,9.0,-58.508775218216,-34.669777099202,CAMIONETA,,LEVE,0,1
16086,LC-2020-0638376,4,2020-12-01,12.0,CALLE,13.0,-58.456169495167,-34.554954622375,,,LEVE,0,1
16087,LC-2020-0638388,1,2020-12-01,12.0,AVENIDA,1.0,-58.381353762551,-34.613100568506,,,LEVE,0,1
16088,LC-2020-0638399,1,2020-12-01,13.0,AVENIDA,1.0,-58.382209281858,-34.60373898087,,,LEVE,0,1
16089,LC-2020-0638441,1,2020-12-01,0.0,AVENIDA,6.0,-58.438860179679,-34.608797848181,,,LEVE,0,1
16090,LC-2020-0638466,1,2020-12-01,14.0,AVENIDA,1.0,-58.36831532426,-34.621686301429,,,LEVE,0,1
16091,LC-2020-0638474,1,2020-12-01,15.0,CALLE,6.0,-58.443284997724,-34.625995703024,,,LEVE,0,1
16092,LC-2020-0638557,1,2020-12-01,14.0,AVENIDA,10.0,-58.482310549777,-34.629157377308,,,LEVE,0,1
16093,LC-2020-0638625,1,2020-12-01,15.0,AVENIDA,9.0,-58.499794377598,-34.649107100494,MOTO,CAMIONETA,LEVE,0,1
16094,LC-2020-0638688,1,2020-12-01,13.0,AVENIDA,5.0,-58.422865781115,-34.632108666499,,,LEVE,0,1
16095,LC-2020-0638693,2,2020-12-01,15.0,AVENIDA,7.0,-58.425754598895,-34.6314822596,,,LEVE,0,1
16096,LC-2020-0638696,1,2020-12-01,12.0,AVENIDA,4.0,-58.389570263015,-34.641429291358,,,LEVE,0,1
16097,LC-2020-0638712,2,2020-12-01,16.0,AVENIDA,12.0,-58.500738109269,-34.5497951022,,,LEVE,0,1
16098,LC-2020-0638806,1,2020-12-01,15.0,CALLE,3.0,-58.401088999778,-34.604103655777,MOTO,AUTO,LEVE,0,1
16099,LC-2020-0638907,1,2020-12-01,15.0,AVENIDA,1.0,-58.379745959802,-34.59897083919,,,LEVE,0,1
16100,LC-2020-0638920,1,2020-12-01,18.0,AVENIDA,6.0,-58.430760762017,-34.622544232993,,,LEVE,0,1
16101,LC-2020-0638926,1,2020-12-01,16.0,CALLE,6.0,-58.438539251569,-34.617544350635,,,LEVE,0,1
16102,LC-2020-0639024,1,2020-12-01,19.0,AVENIDA,9.0,-58.515414076608,-34.651941023082,,,LEVE,0,1
16103,LC-2020-0639025,1,2020-12-01,18.0,CALLE,6.0,-58.440270845073,-34.618318212641,,,LEVE,0,1
16104,LC-2020-0639050,1,2020-12-01,17.0,CALLE,13.0,-58.462372899116,-34.546037956035,,,LEVE,0,1
16105,LC-2020-0639164,1,2020-12-01,19.0,,,,,,,GRAVE,0,1
16106,LC-2020-0639343,1,2020-12-02,0.0,CALLE,11.0,-58.489006465688,-34.617184460609,MOTO,AUTO,LEVE,0,1
16107,LC-2020-0639355,2,2020-12-02,22.0,CALLE,8.0,-58.436576212547,-34.660977033453,,,LEVE,0,1
16108,LC-2020-0639433,1,2020-12-02,0.0,AVENIDA,6.0,-58.44447848395,-34.629581918201,,,LEVE,0,1
16109,LC-2020-0639510,1,2020-12-02,16.0,AVENIDA,14.0,-58.412771194567,-34.587490402165,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,LEVE,0,1
16110,LC-2020-0639623,3,2020-12-02,8.0,CALLE,4.0,-58.393936253218,-34.648351720933,,,LEVE,0,1
16111,LC-2020-0639897,1,2020-12-02,21.0,AVENIDA,2.0,-58.393194670908,-34.597231392378,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,LEVE,0,1
16112,LC-2020-0639936,1,2020-12-02,11.0,CALLE,10.0,-58.509286100633,-34.632602545054,,,LEVE,0,1
16113,LC-2020-0640021,2,2020-12-02,12.0,CALLE,7.0,-58.446288154701,-34.641351469566,,,LEVE,0,1
16114,LC-2020-0640217,2,2020-12-02,18.0,AVENIDA,1.0,-58.365533234056,-34.618010858905,,,LEVE,0,1
16115,LC-2020-0640265,1,2020-12-02,14.0,CALLE,4.0,-58.363791118629,-34.633191829552,MOTO,,LEVE,0,1
16116,LC-2020-0640321,1,2020-12-02,14.0,AVENIDA,5.0,-58.429392132842,-34.602153756871,,,LEVE,0,1
16117,LC-2020-0640326,1,2020-12-02,13.0,AVENIDA,6.0,-58.445738120513,-34.607386569616,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,LEVE,0,1
16118,LC-2020-0640545,1,2020-12-02,15.0,AVENIDA,15.0,-58.433367683073,-34.596418479998,PEATON,MOTO,LEVE,0,1
16119,LC-2020-0640659,1,2020-12-02,18.0,CALLE,5.0,-58.417510031238,-34.598877119974,MOTO,AUTO,LEVE,0,1
16120,LC-2020-0640776,1,2020-12-02,19.0,CALLE,12.0,-58.489350413223,-34.549176735513,,,LEVE,0,1
16121,LC-2020-0640792,1,2020-12-02,19.0,CALLE,1.0,-58.382233829418,-34.626938657191,,,LEVE,0,1
16122,LC-2020-0640805,1,2020-12-02,19.0,AVENIDA,9.0,-58.521730718192,-34.659974639234,,,LEVE,0,1
16123,LC-2020-0640892,4,2020-12-02,19.0,AVENIDA,13.0,-58.464520240502,-34.553512990745,,,LEVE,0,1
16124,LC-2020-0640912,1,2020-12-02,9.0,AVENIDA,4.0,-58.398908460349,-34.635915591737,,,LEVE,0,1
16125,LC-2020-0640925,1,2020-12-02,19.0,,,,,,,LEVE,0,1
16126,LC-2020-0640941,2,2020-12-02,20.0,AVENIDA,4.0,-58.393281279786,-34.651365949683,AUTO,MOTO,LEVE,0,1
16127,LC-2020-0641055,1,2020-12-03,23.0,AVENIDA,7.0,-58.436593403139,-34.636873688791,,,LEVE,0,1
16128,LC-2020-0641065,1,2020-12-03,0.0,AVENIDA,3.0,-58.393235405767,-34.613930176763,MOTO,AUTO,LEVE,0,1
16129,LC-2020-0641247,1,2020-12-03,7.0,CALLE,10.0,-58.486861386591,-34.630375539732,,,LEVE,0,1
16130,LC-2020-0641264,1,2020-12-03,9.0,AVENIDA,9.0,-58.51260095309,-34.63912562035,,,LEVE,0,1
16131,LC-2020-0641267,1,2020-12-03,8.0,AVENIDA,7.0,-58.472224811349,-34.634262191654,,,LEVE,0,1
16132,LC-2020-0641330,1,2020-12-03,10.0,AVENIDA,10.0,-58.528222443232,-34.634685697978,,,LEVE,0,1
16133,LC-2020-0641333,1,2020-12-03,8.0,CALLE,3.0,-58.410251795261,-34.603166657771,,,LEVE,0,1
16134,LC-2020-0641387,2,2020-12-03,10.0,AVENIDA,4.0,-58.369395898982,-34.639170271555,AUTO,TRANSPORTE PUBLICO,LEVE,0,1
16135,LC-2020-0641398,1,2020-12-03,9.0,CALLE,5.0,-58.416926491179,-34.604698677883,,,LEVE,0,1
16136,LC-2020-0641405,1,2020-12-03,17.0,AVENIDA,12.0,-58.480840544637,-34.564861919151,,AUTO,LEVE,0,1
16137,LC-2020-0641508,5,2020-12-03,12.0,AVENIDA,11.0,-58.501019310449,-34.599421024827,,,LEVE,0,1
16138,LC-2020-0641567,1,2020-12-03,9.0,AVENIDA,4.0,-58.389011273803,-34.651121537504,,,LEVE,0,1
16139,LC-2020-0641587,1,2020-12-03,18.0,AVENIDA,13.0,-58.464520240502,-34.553512990745,TRANSPORTE PUBLICO,AUTO,LEVE,0,1
16140,LC-2020-0641710,1,2020-12-03,12.0,AVENIDA,6.0,-58.427959197288,-34.622282947,,,LEVE,0,1
16141,LC-2020-0641853,1,2020-12-03,12.0,AVENIDA,12.0,-58.47323636284,-34.542274433967,,,LEVE,0,1
16142,LC-2020-0641858,1,2020-12-03,12.0,AVENIDA,1.0,-58.38360258996,-34.632088787861,,,LEVE,0,1
16143,LC-2020-0641869,3,2020-12-03,13.0,AVENIDA,14.0,-58.436675600269,-34.586787569032,TRANSPORTE PUBLICO,AUTO,LEVE,0,1
16144,LC-2020-0641990,1,2020-12-03,13.0,,,,,MOTO,,LEVE,0,1
16145,LC-2020-0642083,1,2020-12-03,15.0,CALLE,1.0,-58.377542885283,-34.609305416266,,,LEVE,0,1
16146,LC-2020-0642096,1,2020-12-03,14.0,AVENIDA,1.0,-58.382774795878,-34.594301604803,,,LEVE,0,1
16147,LC-2020-0642262,1,2020-12-03,1.0,AVENIDA,1.0,-58.366331912822,-34.608771155062,,,LEVE,0,1
16148,LC-2020-0642274,1,2020-12-03,13.0,CALLE,10.0,-58.508152141668,-34.633234105066,,,LEVE,0,1
16149,LC-2020-0642285,1,2020-12-03,13.0,AVENIDA,13.0,-58.44927253743,-34.540486257714,,,LEVE,0,1
16150,LC-2020-0642293,1,2020-12-03,17.0,CALLE,1.0,-58.372915342893,-34.615986532849,,,LEVE,0,1
16151,LC-2020-0642345,1,2020-12-03,18.0,AVENIDA,1.0,-58.366966797822,-34.605190044043,,,LEVE,0,1
16152,LC-2020-0642436,1,2020-12-03,14.0,CALLE,3.0,-58.403221988267,-34.601164472487,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,LEVE,0,1
16153,LC-2020-0642437,1,2020-12-03,14.0,CALLE,11.0,-58.487804225429,-34.60189350885,,,LEVE,0,1
16154,LC-2020-0642451,1,2020-12-03,18.0,CALLE,5.0,-58.414319305239,-34.602920238459,,AUTO,LEVE,0,1
16155,LC-2020-0642470,1,2020-12-03,18.0,AVENIDA,3.0,-58.405947557003,-34.6065457985,MOTO,MOTO,LEVE,0,1
16156,LC-2020-0642496,3,2020-12-03,16.0,AVENIDA,10.0,-58.530124530664,-34.621762161781,,,LEVE,0,1
16157,LC-2020-0642549,1,2020-12-03,16.0,AVENIDA,15.0,-58.453768240043,-34.596633894914,MOTO,AUTO,LEVE,0,1
16158,LC-2020-0642624,1,2020-12-03,20.0,AVENIDA,7.0,-58.453666890818,-34.638724066503,,,LEVE,0,1
16159,LC-2020-0642667,1,2020-12-03,19.0,CALLE,4.0,-58.354133498857,-34.633634023918,MOTO,,LEVE,0,1
16160,LC-2020-0642704,1,2020-12-03,21.0,CALLE,12.0,-58.471216586931,-34.562481814984,,,LEVE,0,1
16161,LC-2020-0642713,1,2020-12-03,22.0,AVENIDA,11.0,-58.510925241755,-34.59171616061,,,LEVE,0,1
16162,LC-2020-0642747,1,2020-12-04,19.0,CALLE,13.0,-58.441126781162,-34.545389562114,,,LEVE,0,1
16163,LC-2020-0642857,1,2020-12-04,2.0,AVENIDA,1.0,-58.382626147867,-34.631682698853,,,LEVE,0,1
16164,LC-2020-0643064,3,2020-12-04,7.0,AVENIDA,5.0,-58.41862459879,-34.639355706695,,,LEVE,0,1
16165,LC-2020-0643135,1,2020-12-04,9.0,AVENIDA,9.0,-58.479928209407,-34.6413019984,,,LEVE,0,1
16166,LC-2020-0643509,1,2020-12-04,12.0,,,,,,,LEVE,0,1
16167,LC-2020-0643887,1,2020-12-04,15.0,AVENIDA,9.0,-58.499042740763,-34.648414360221,PEATON,MOTO,LEVE,0,1
16168,LC-2020-0643991,3,2020-12-04,15.0,CALLE,5.0,-58.413647303942,-34.606116070081,,,LEVE,0,1
16169,LC-2020-0644014,1,2020-12-04,16.0,AVENIDA,9.0,-58.52932872966,-34.65014993837,,,LEVE,0,1
16170,LC-2020-0644040,1,2020-12-04,13.0,CALLE,1.0,-58.375980025247,-34.616219075699,,AUTO,LEVE,0,1
16171,LC-2020-0644115,1,2020-12-04,17.0,CALLE,11.0,-58.524603654224,-34.612842696212,,,LEVE,0,1
16172,LC-2020-0644146,1,2020-12-04,10.0,CALLE,10.0,-58.487279422281,-34.636524674711,,,LEVE,0,1
16173,LC-2020-0644219,1,2020-12-04,19.0,AVENIDA,7.0,-58.468869624593,-34.632945397314,,,LEVE,0,1
16174,LC-2020-0644259,1,2020-12-04,19.0,CALLE,6.0,-58.430670826773,-34.605940680851,,TRANSPORTE PUBLICO,LEVE,0,1
16175,LC-2020-0644260,1,2020-12-04,18.0,AVENIDA,14.0,-58.417951659952,-34.573537962811,MOTO,AUTO,LEVE,0,1
16176,LC-2020-0644382,1,2020-12-04,20.0,CALLE,13.0,-58.44435072401,-34.571316420286,,,LEVE,0,1
16177,LC-2020-0644393,1,2020-12-04,17.0,AVENIDA,14.0,-58.414228446626,-34.581748651535,,,LEVE,0,1
16178,LC-2020-0644467,1,2020-12-04,1.0,AVENIDA,14.0,-58.420056692956,-34.579954174882,AUTO,AUTO,LEVE,0,1
16179,LC-2020-0644489,1,2020-12-04,21.0,AVENIDA,7.0,-58.466502704987,-34.637767353793,,,LEVE,0,1
16180,LC-2020-0642840,1,2020-12-04,1.0,,,,,BICICLETA,CAMION,GRAVE,0,1
16181,LC-2020-0644520,4,2020-12-05,0.0,AVENIDA,7.0,-58.428497214915,-34.631580116257,,,LEVE,0,1
16182,LC-2020-0644600,1,2020-12-05,0.0,CALLE,14.0,-58.427153669004,-34.58418996898,MOTO,,LEVE,0,1
16183,LC-2020-0644738,1,2020-12-05,6.0,,,,,,,LEVE,0,1
16184,LC-2020-0644802,1,2020-12-05,5.0,CALLE,11.0,-58.511706285566,-34.596251772832,,,LEVE,0,1
16185,LC-2020-0644810,1,2020-12-05,6.0,CALLE,8.0,-58.441336844478,-34.665097441712,AUTO,,LEVE,0,1
16186,LC-2020-0644840,1,2020-12-05,10.0,CALLE,3.0,-58.397738847064,-34.61616327201,,,LEVE,0,1
16187,LC-2020-0645235,1,2020-12-05,14.0,AVENIDA,12.0,-58.471602581674,-34.560228711791,PEATON,MOTO,LEVE,0,1
16188,LC-2020-0645270,1,2020-12-05,12.0,AVENIDA,6.0,-58.450886918961,-34.624206557946,MOTO,,LEVE,0,1
16189,LC-2020-0645300,1,2020-12-05,15.0,CALLE,6.0,-58.440554745901,-34.624802982061,,,LEVE,0,1
16190,LC-2020-0645308,1,2020-12-05,23.0,CALLE,1.0,-58.381430932081,-34.599642542064,,,LEVE,0,1
16191,LC-2020-0645423,1,2020-12-05,18.0,AVENIDA,14.0,-58.403738063427,-34.580990263131,MOTO,AUTO,LEVE,0,1
16192,LC-2020-0645465,2,2020-12-05,19.0,CALLE,15.0,-58.445651401773,-34.597196098561,,,LEVE,0,1
16193,LC-2020-0645485,1,2020-12-05,20.0,CALLE,10.0,-58.520940690984,-34.621131135271,,,LEVE,0,1
16194,LC-2020-0645498,1,2020-12-05,19.0,AVENIDA,5.0,-58.425394626985,-34.628539165922,,,LEVE,0,1
16195,LC-2020-0645515,1,2020-12-05,19.0,AVENIDA,15.0,-58.476640237362,-34.597060094142,,,LEVE,0,1
16196,LC-2020-0645571,1,2020-12-05,0.0,AVENIDA,3.0,-58.403724400784,-34.598454471462,,,LEVE,0,1
16197,LC-2020-0645803,1,2020-12-06,5.0,,,,,,,LEVE,0,1
16198,LC-2020-0646139,1,2020-12-06,14.0,AVENIDA,8.0,-58.432540259694,-34.66128115411,,,LEVE,0,1
16199,LC-2020-0646202,2,2020-12-06,17.0,,1.0,-58.381263,-34.581731,,,LEVE,0,1
16200,LC-2020-0646233,1,2020-12-06,18.0,CALLE,10.0,-58.502368048168,-34.610418993134,,,LEVE,0,1
16201,LC-2020-0646237,1,2020-12-06,18.0,CALLE,10.0,-58.488641856093,-34.624258606978,,,LEVE,0,1
16202,LC-2020-0646252,1,2020-12-06,17.0,CALLE,10.0,-58.500797689204,-34.63034719208,,,LEVE,0,1
16203,LC-2020-0646259,2,2020-12-06,18.0,,,,,,,LEVE,0,1
16204,LC-2020-0646266,1,2020-12-06,18.0,CALLE,7.0,-58.472621127416,-34.630240763655,,,LEVE,0,1
16205,LC-2020-0646640,1,2020-12-07,15.0,CALLE,7.0,-58.452469021576,-34.645143810137,,,LEVE,0,1
16206,LC-2020-0646735,2,2020-12-07,8.0,CALLE,3.0,-58.404751250141,-34.607623555465,,,LEVE,0,1
16207,LC-2020-0646973,1,2020-12-07,12.0,AVENIDA,15.0,-58.460528353503,-34.578294757671,,,LEVE,0,1
16208,LC-2020-0647068,1,2020-12-07,12.0,AVENIDA,7.0,-58.459857765807,-34.627954571789,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,LEVE,0,1
